"ID","INDEX","SCHOOL ID","NCES SCHOOL ID","SCHOOL NAME","DISTRICT NAME","FULL SCHOOL NAME","DISTRICT ID","PHONE","LOCATION ADDRESS","LOCATION CITY","LOCATION STATE","LOCATION ZIP","GRADES OFFERED - LOWEST","GRADES OFFERED - HIGHEST","WHETHER A CHARTER SCHOOL","TOTAL STUDENTS, ALL GRADES (INCLUDES AE)","COUNTY NAME","ALL STUDENTS - AMERICAN INDIAN/ALASKA NATIVE","ALL STUDENTS - ASIAN","ALL STUDENTS - HISPANIC","ALL STUDENTS - BLACK","ALL STUDENTS - WHITE","ALL STUDENTS - HAWAIIAN NATIVE / PACIFIC ISLANDER","ALL STUDENTS - TWO OR MORE RACES","CLASSROOM TEACHERS","TITLE I ELIGIBLE SCHOOL","SOURCE","SORT","DATA SOURCE IMPORT DATE","ACCOUNT NAME","DATA SOURCE","ACCOUNT RECORD TYPE","RECORD TYPE","ACCOUNT TYPE","PUBLIC OR PRIVATE","STREET","CITY","STATE","POSTALCODE","DATA SOURCE ID","TEMPORARY NAME","STATUS"
"001VA000004IbR3YAK","2465","3738","1.20144E+11","","Orange County Public Schools","Hope Charter School","1201440","(407)656-4673","1550 E Crown Point Rd","Ocoee","FL","34761","K","8","Yes","464","Orange County","1","18","66","55","303","2","19","30","FALSE","Public File","3","04.20.2023","Hope Charter School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1550 E Crown Point Rd","Ocoee","FL","34761","3738","Hope Charter School","Item Created"
"001VA000004IbR4YAK","2493","5028","1.20144E+11","","Orange County Public Schools","Wolf Lake Elementary School","1201440","(407)464-3342","1771 W Ponkan Rd","Apopka","FL","32712","PK","5","No","1180","Orange County","2","28","255","308","549","1","37","77","TRUE","Public File","3","04.20.2023","Wolf Lake Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1771 W Ponkan Rd","Apopka","FL","32712","5028","Wolf Lake Elementary School","Item Created"
"001VA000004IbR5YAK","2436","2858","1.20144E+11","","Orange County Public Schools","Southwest Middle School","1201440","(407)370-7200","6450 Dr Phillips Blvd","Orlando","FL","32819","6","8","No","1340","Orange County","2","129","378","347","451","4","29","73","TRUE","Public File","3","04.20.2023","Southwest Middle School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","6450 Dr Phillips Blvd","Orlando","FL","32819","2858","Southwest Middle School","Item Created"
"001VA000004IbR6YAK","2432","2779","1.20144E+11","","Orange County Public Schools","University High School","1201440","(407)482-8700","2450 Cougar Way","Orlando","FL","32817","9","12","No","3099","Orange County","12","207","1681","379","733","3","84","149","TRUE","Public File","3","04.20.2023","University High School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2450 Cougar Way","Orlando","FL","32817","2779","University High School","Item Created"
"001VA000004IbR7YAK","2433","2781","1.20144E+11","","Orange County Public Schools","Bay Meadows Elementary School","1201440","(407)876-7500","9150 S Apopka Vineland Rd","Orlando","FL","32836","K","5","No","600","Orange County","0","90","152","73","251","3","31","38","TRUE","Public File","3","04.20.2023","Bay Meadows Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","9150 S Apopka Vineland Rd","Orlando","FL","32836","2781","Bay Meadows Elementary School","Item Created"
"001VA000004IbR8YAK","2492","5027","1.20144E+11","","Orange County Public Schools","Wyndham Lakes Elementary School","1201440","(407)251-2347","14360 Wyndham Lakes Blvd","Orlando","FL","32824","PK","5","No","917","Orange County","0","40","652","127","89","8","1","62","TRUE","Public File","3","04.20.2023","Wyndham Lakes Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","14360 Wyndham Lakes Blvd","Orlando","FL","32824","5027","Wyndham Lakes Elementary School","Item Created"
"001VA000004IbR9YAK","2466","3741","1.20144E+11","","Orange County Public Schools","Beta Charter School","1201440","(407)852-3300","4680 Lake Underhill Rd","Orlando","FL","32807","PK","5","Yes","154","Orange County","0","1","97","29","20","0","7","32","TRUE","Public File","3","04.20.2023","Beta Charter School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","4680 Lake Underhill Rd","Orlando","FL","32807","3741","Beta Charter School","Item Created"
"001VA000004IbRAYA0","2443","2923","1.20144E+11","","Orange County Public Schools","Hunters Creek Middle School","1201440","(407)858-4620","13400 Town Loop Blvd","Orlando","FL","32837","6","8","No","1205","Orange County","3","109","605","64","378","1","45","60","TRUE","Public File","3","04.20.2023","Hunters Creek Middle School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","13400 Town Loop Blvd","Orlando","FL","32837","2923","Hunters Creek Middle School","Item Created"
"001VA000004IbRBYA0","2462","3628","1.20144E+11","","Orange County Public Schools","Lawton Chiles Elementary School","1201440","(407)737-1470","11001 Bloomfield Dr","Orlando","FL","32825","PK","5","No","648","Orange County","0","12","435","86","104","0","11","48","TRUE","Public File","3","04.20.2023","Lawton Chiles Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","11001 Bloomfield Dr","Orlando","FL","32825","3628","Lawton Chiles Elementary School","Item Created"
"001VA000004IbRCYA0","2460","3458","1.20144E+11","","Orange County Public Schools","Meadow Woods Middle School","1201440","(407)850-5180","1800 Rhode Island Woods Cir","Orlando","FL","32824","6","8","No","966","Orange County","5","27","707","132","86","1","8","54","TRUE","Public File","3","04.20.2023","Meadow Woods Middle School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1800 Rhode Island Woods Cir","Orlando","FL","32824","3458","Meadow Woods Middle School","Item Created"
"001VA000004IbRDYA0","2459","3457","1.20144E+11","","Orange County Public Schools","Corner Lake Middle School","1201440","(407)568-0510","1700 Chuluota Rd","Orlando","FL","32820","6","8","No","1276","Orange County","5","52","458","143","588","3","27","72","TRUE","Public File","3","04.20.2023","Corner Lake Middle School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1700 Chuluota Rd","Orlando","FL","32820","3457","Corner Lake Middle School","Item Created"
"001VA000004IbREYA0","2458","3454","1.20144E+11","","Orange County Public Schools","Lake George Elementary School","1201440","(407)737-1430","4101 Gatlin Ave","Orlando","FL","32812","PK","5","No","618","Orange County","1","9","368","79","140","2","19","47","TRUE","Public File","3","04.20.2023","Lake George Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","4101 Gatlin Ave","Orlando","FL","32812","3454","Lake George Elementary School","Item Created"
"001VA000004IbRFYA0","2457","3453","1.20144E+11","","Orange County Public Schools","Riverdale Elementary School","1201440","(407)737-1400","11301 Lokanotosa Trl","Orlando","FL","32817","PK","5","No","639","Orange County","3","41","348","80","153","1","13","44","TRUE","Public File","3","04.20.2023","Riverdale Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","11301 Lokanotosa Trl","Orlando","FL","32817","3453","Riverdale Elementary School","Item Created"
"001VA000004IbRGYA0","2461","3627","1.20144E+11","","Orange County Public Schools","Oakshire Elementary School","1201440","(407)251-2500","14501 Oakshire Blvd","Orlando","FL","32824","PK","5","No","695","Orange County","2","15","565","65","39","3","6","43","TRUE","Public File","3","04.20.2023","Oakshire Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","14501 Oakshire Blvd","Orlando","FL","32824","3627","Oakshire Elementary School","Item Created"
"001VA000004IbRHYA0","2434","2782","1.20144E+11","","Orange County Public Schools","John Young Elementary School","1201440","(407)858-3120","12550 Marsfield Ave","Orlando","FL","32837","PK","5","No","736","Orange County","1","87","397","90","143","5","13","51","TRUE","Public File","3","04.20.2023","John Young Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","12550 Marsfield Ave","Orlando","FL","32837","2782","John Young Elementary School","Item Created"
"001VA000004IbRIYA0","2445","2927","1.20144E+11","","Orange County Public Schools","Gotha Middle School","1201440","(407)521-2360","9155 Gotha Rd","Windermere","FL","34786","6","8","No","1266","Orange County","9","72","261","432","450","4","38","76","TRUE","Public File","3","04.20.2023","Gotha Middle School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","9155 Gotha Rd","Windermere","FL","34786","2927","Gotha Middle School","Item Created"
"001VA000004IbRJYA0","2456","3452","1.20144E+11","","Orange County Public Schools","Lake Gem Elementary School","1201440","(407)532-7900","4801 Bloodhound St","Orlando","FL","32818","PK","5","No","833","Orange County","4","11","106","646","49","4","13","58","TRUE","Public File","3","04.20.2023","Lake Gem Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","4801 Bloodhound St","Orlando","FL","32818","3452","Lake Gem Elementary School","Item Created"
"001VA000004IbRKYA0","2446","2928","1.20144E+11","","Orange County Public Schools","Pace Center For Girls","1201440","(407)992-0456","445 N Wymore Road","Winter Park","FL","32789","6","12","No","25","Orange County","0","0","5","15","5","0","0","3","FALSE","Public File","3","04.20.2023","Pace Center For Girls - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","445 N Wymore Road","Winter Park","FL","32789","2928","Pace Center For Girls","Item Created"
"001VA000004IbRLYA0","2447","3214","1.20144E+11","","Orange County Public Schools","Passport Charter School","1201440","(407)658-9900","5221 Curry Ford Rd","Orlando","FL","32812","K","8","Yes","174","Orange County","0","1","122","21","27","0","3","10","TRUE","Public File","3","04.20.2023","Passport Charter School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","5221 Curry Ford Rd","Orlando","FL","32812","3214","Passport Charter School","Item Created"
"001VA000004IbRMYA0","2449","3218","1.20144E+11","","Orange County Public Schools","Rosemont Elementary School","1201440","(407)522-6050","4650 Point Look Out Rd","Orlando","FL","32808","PK","5","No","891","Orange County","1","14","107","694","31","2","42","58","TRUE","Public File","3","04.20.2023","Rosemont Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","4650 Point Look Out Rd","Orlando","FL","32808","3218","Rosemont Elementary School","Item Created"
"001VA000004IbRNYA0","2455","3451","1.20144E+11","","Orange County Public Schools","Lakeville Elementary School","1201440","(407)814-6110","2015 Lakeville Rd","Apopka","FL","32703","PK","5","No","847","Orange County","2","12","278","324","208","3","20","55","TRUE","Public File","3","04.20.2023","Lakeville Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2015 Lakeville Rd","Apopka","FL","32703","3451","Lakeville Elementary School","Item Created"
"001VA000004IbROYA0","2451","3220","1.20144E+11","","Orange County Public Schools","Sunrise Elementary School","1201440","(407)384-1585","101 Lone Palm Rd","Orlando","FL","32828","PK","5","No","476","Orange County","0","30","117","21","287","0","21","33","FALSE","Public File","3","04.20.2023","Sunrise Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","101 Lone Palm Rd","Orlando","FL","32828","3220","Sunrise Elementary School","Item Created"
"001VA000004IbRPYA0","2464","3630","1.20144E+11","","Orange County Public Schools","Chain Of Lakes Middle School","1201440","(407)909-5400","8720 Conroy Windermere Rd","Orlando","FL","32835","6","8","No","1310","Orange County","5","59","375","523","322","4","22","69","TRUE","Public File","3","04.20.2023","Chain Of Lakes Middle School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","8720 Conroy Windermere Rd","Orlando","FL","32835","3630","Chain Of Lakes Middle School","Item Created"
"001VA000004IbRQYA0","2448","3217","1.20144E+11","","Orange County Public Schools","Discovery Middle School","1201440","(407)384-1555","601 Woodbury Rd","Orlando","FL","32828","6","8","No","886","Orange County","3","51","316","88","396","1","31","52","TRUE","Public File","3","04.20.2023","Discovery Middle School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","601 Woodbury Rd","Orlando","FL","32828","3217","Discovery Middle School","Item Created"
"001VA000004IbRRYA0","2463","3629","1.20144E+11","","Orange County Public Schools","Northlake Park Community Elementary School","1201440","(407)852-3500","9055 Northlake Pkwy","Orlando","FL","32827","K","5","No","859","Orange County","0","47","444","55","290","5","18","57","FALSE","Public File","3","04.20.2023","Northlake Park Community Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","9055 Northlake Pkwy","Orlando","FL","32827","3629","Northlake Park Community Elementary School","Item Created"
"001VA000004IbRSYA0","2491","5026","1.20144E+11","","Orange County Public Schools","Sand Lake Elementary School","1201440","(407)903-7400","8301 Buena Vista Woods Blvd","Orlando","FL","32836","PK","5","No","589","Orange County","0","66","187","49","274","4","9","41","TRUE","Public File","3","04.20.2023","Sand Lake Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","8301 Buena Vista Woods Blvd","Orlando","FL","32836","5026","Sand Lake Elementary School","Item Created"
"001VA000004IbRTYA0","3246","N0124","1201590N0124","","Polk County Public Schools","Harrison School For The Arts","1201590","(863) 499-2855","750 Hollingsworth Road","Lakeland","FL","33801","9","12","No","604","Polk County","","","","","","","","","FALSE","Public File","3","04.20.2023","Harrison School For The Arts - Polk County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","750 Hollingsworth Road","Lakeland","FL","33801","N0124","Harrison School For The Arts","Item Created"
"001VA000004IbRUYA0","2450","3219","1.20144E+11","","Orange County Public Schools","Southwood Elementary School","1201440","(407)858-2230","12600 Bisted Dr","Orlando","FL","32824","PK","5","No","533","Orange County","1","57","298","66","97","4","10","35","TRUE","Public File","3","04.20.2023","Southwood Elementary School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","12600 Bisted Dr","Orlando","FL","32824","3219","Southwood Elementary School","Item Created"
"001VA000004IbRVYA0","2454","3450","1.20144E+11","","Orange County Public Schools","Lake Eola Charter School","1201440","(407)246-0900","135 N Magnolia Ave","Orlando","FL","32801","K","8","Yes","219","Orange County","0","6","41","34","135","0","3","14","FALSE","Public File","3","04.20.2023","Lake Eola Charter School - Orange County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","135 N Magnolia Ave","Orlando","FL","32801","3450","Lake Eola Charter School","Item Created"
