"ID","DISTRICT ID","FULL DISTRICT NAME","COUNTY NAME","LOCATION ADDRESS","LOCATION CITY","LOCATION STATE","LOCATION ZIP","PHONE","TOTAL NUMBER OF STUDENTS","TEACHERS - TOTAL","TOTAL CURRENT EXPENDITURES - INSTRUCTION","NUMBER OF SCHOOLS","INSTRUCTIONAL EXPENDITURES PER STUDENT","GRADES OFFERED - LOWEST","GRADES OFFERED - HIGHEST","ALL STUDENTS - AMERICAN INDIAN/ALASKA NATIVE","ALL STUDENTS - ASIAN","ALL STUDENTS - HISPANIC","ALL STUDENTS - BLACK","ALL STUDENTS - WHITE","ALL STUDENTS - HAWAIIAN NATIVE / PACIFIC ISLANDER","ALL STUDENTS - TWO OR MORE RACES","ENGLISH LANGUAGE LEARNER STUDENTS","SOURCE","SORT","DATA SOURCE IMPORT DATE","DATA_SOURCE__C","ACCOUNT RECORD TYPE","RECORD TYPE","ACCOUNT TYPE","PUBLIC OR PRIVATE","NCES_DISTRICT_ID__C","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","TEMPORARY DISTRICT NAME","STATUS"
"001VA000003o0pcYAA","2618840","Hudsonville Public School District","Ottawa County","3886 Van Buren St","Hudsonville","MI","49426","(616) 669-1740","6733","401","39816000","11","5913","PK","12","10","104","299","116","6012","2","190","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2618840","3886 Van Buren St","Hudsonville","MI","49426","Hudsonville Public School District (MI - Ottawa County)","Item Created"
"001VA000003o0pdYAA","634440","San Jacinto Unified School District","Riverside County","2045 S. San Jacinto Ave.","San Jacinto","CA","92583","(951) 929-7700","11446","441","49282000","15","4305","K","12","248","224","8100","910","1564","65","335","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","634440","2045 S. San Jacinto Ave.","San Jacinto","CA","92583","San Jacinto Unified School District (CA - Riverside County)","Item Created"
"001VA000003o0peYAA","600028","Temecula Valley Unified School District","Riverside County","31350 Rancho Vista Rd.","Temecula","CA","92592","(951) 676-2661","29983","1053","148451000","30","4951","K","12","196","2634","10069","1005","12961","75","3043","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","600028","31350 Rancho Vista Rd.","Temecula","CA","92592","Temecula Valley Unified School District (CA - Riverside County)","Item Created"
"001VA000003o0pfYAA","4206840","Cornwall-Lebanon School District","Lebanon County","105 E Evergreen Rd","Lebanon","PA","17042","(717) 272-2031","4816","317","35232000","6","7315","K","12","6","107","513","193","3850","13","134","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4206840","105 E Evergreen Rd","Lebanon","PA","17042","Cornwall-Lebanon School District (PA - Lebanon County)","Item Created"
"001VA000003o0pgYAA","634920","San Mateo-Foster City School District","San Mateo County","1170 Chess Dr.","Foster City","CA","94404","(650) 312-7348","11837","501","66695000","21","5634","K","8","13","3371","4124","110","2941","254","1024","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","634920","1170 Chess Dr.","Foster City","CA","94404","San Mateo-Foster City School District (CA - San Mateo County)","Item Created"
"001VA000003o0phYAA","4845900","Willis Independent School District","Montgomery County","204 W Rogers St","Willis","TX","77378","(936) 856-1200","7279","479","30333000","10","4167","PK","12","25","46","2617","530","3826","4","231","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4845900","204 W Rogers St","Willis","TX","77378","Willis Independent School District (TX - Montgomery County)","Item Created"
"001VA000003o0piYAA","3410590","Montgomery Township School District","Somerset County","1014 Route 601","Skillman","NJ","8558","(609) 466-7600","4757","382","45152000","5","9491","PK","12","5","2315","270","133","1930","17","87","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","3410590","1014 Route 601","Skillman","NJ","8558","Montgomery Township School District (NJ - Somerset County)","Item Created"
"001VA000003o0pjYAA","4810710","Boerne Independent School District","Kendall County","235  Johns Rd","Boerne","TX","78006","(830) 357-2000","8687","654","35106000","12","4041","PK","12","27","93","2630","68","5667","7","195","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4810710","235  Johns Rd","Boerne","TX","78006","Boerne Independent School District (TX - Kendall County)","Item Created"
"001VA000003o0pkYAA","5302940","Franklin Pierce School District","Pierce County","315 129Th St S","Tacoma","WA","98444","(253) 298-3000","7867","438","44884000","15","5705","PK","12","72","482","2220","753","2728","451","1161","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","5302940","315 129Th St S","Tacoma","WA","98444","Franklin Pierce School District (WA - Pierce County)","Item Created"
"001VA000003o0plYAA","1800030","Southwest Allen County Schools","Allen County","4824 Homestead Rd","Fort Wayne","IN","46814","(260) 431-2010","7371","478","36419000","9","4940","PK","12","18","339","370","409","5900","7","328","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1800030","4824 Homestead Rd","Fort Wayne","IN","46814","Southwest Allen County Schools (IN - Allen County)","Item Created"
"001VA000003o0pmYAA","1812390","Warrick County School Corporation","Warrick County","300 E Gum","Boonville","IN","47601","(812) 897-0400","10246","593","51916000","17","5066","K","12","20","307","284","138","9035","2","460","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1812390","300 E Gum","Boonville","IN","47601","Warrick County School Corporation (IN - Warrick County)","Item Created"
"001VA000003o0pnYAA","4843650","United Independent School District","Webb County","201 Lindenwood Dr","Laredo","TX","78045","(956) 473-6201","43308","2539","210956000","43","4871","PK","12","6","140","42809","57","268","8","20","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4843650","201 Lindenwood Dr","Laredo","TX","78045","United Independent School District (TX - Webb County)","Item Created"
"001VA000003o0poYAA","3417610","West Orange Public Schools","Essex County","179 Eagle Rock Ave.","West Orange","NJ","7052","(973) 669-5400","6748","630","86864000","11","12872","PK","12","4","357","2063","2599","1410","17","298","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","3417610","179 Eagle Rock Ave.","West Orange","NJ","7052","West Orange Public Schools (NJ - Essex County)","Item Created"
"001VA000003o0ppYAA","4206480","Conestoga Valley School District","Lancaster County","2110 Horseshoe Rd","Lancaster","PA","17601","(717) 397-2421","4265","288","31776000","6","7450","K","12","5","207","794","327","2723","3","206","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4206480","2110 Horseshoe Rd","Lancaster","PA","17601","Conestoga Valley School District (PA - Lancaster County)","Item Created"
"001VA000003o0pqYAA","3412870","Pennsauken Public Schools","Camden County","1695 Hylton Road","Pennsauken","NJ","8110","(856) 662-8505","4766","391","50380000","11","10570","PK","12","3","543","2244","1388","502","8","78","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","3412870","1695 Hylton Road","Pennsauken","NJ","8110","Pennsauken Public Schools (NJ - Camden County)","Item Created"
"001VA000003o0prYAA","5302850","Ferndale School District 502","Whatcom County","6041 Vista Drive","Ferndale","WA","98248","(360) 383-9200","4830","282","31152000","11","6449","PK","12","420","168","927","38","2916","9","352","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","5302850","6041 Vista Drive","Ferndale","WA","98248","Ferndale School District 502 (WA - Whatcom County)","Item Created"
"001VA000003o0psYAA","2636485","Woodhaven-Brownstown School District","Wayne County","24821 Hall Rd","Woodhaven","MI","48183","(734) 789-2357","5505","310","30005000","10","5450","PK","12","19","321","473","740","3777","0","175","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2636485","24821 Hall Rd","Woodhaven","MI","48183","Woodhaven-Brownstown School District (MI - Wayne County)","Item Created"
"001VA000003o0ptYAA","4828380","Lovejoy Independent School District","Collin County","259 Country Club Rd","Allen","TX","75002","(469) 742-8000","4222","284","23144000","8","5481","PK","12","32","306","330","116","3253","2","183","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4828380","259 Country Club Rd","Allen","TX","75002","Lovejoy Independent School District (TX - Collin County)","Item Created"
"001VA000003o0puYAA","4818300","El Paso Independent School District","El Paso County","6531 Boeing Dr","El Paso","TX","79925","(915) 230-2000","58326","3511","330231000","103","5661","PK","12","129","718","48739","2036","5528","229","947","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4818300","6531 Boeing Dr","El Paso","TX","79925","El Paso Independent School District (TX - El Paso County)","Item Created"
"001VA000003o0pvYAA","1706540","Community High School District 218","Cook County","10701 Kilpatrick Ave","Oak Lawn","IL","60453","(708) 424-2000","5405","390","60319000","4","11159","9","12","6","67","1933","1526","1753","0","120","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1706540","10701 Kilpatrick Ave","Oak Lawn","IL","60453","Community High School District 218 (IL - Cook County)","Item Created"
"001VA000003o0pwYAA","4205010","Carlisle Area School District","Cumberland County","623 W Penn St","Carlisle","PA","17013","(717) 240-6800","5037","350","34557000","10","6860","K","12","5","66","430","524","3562","2","448","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4205010","623 W Penn St","Carlisle","PA","17013","Carlisle Area School District (PA - Cumberland County)","Item Created"
"001VA000003o0pxYAA","4821720","Greenville Independent School District","Hunt County","4004 Moulton","Greenville","TX","75401","(903) 457-2500","5477","397","24363000","13","4448","PK","12","39","45","2271","907","2004","16","195","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4821720","4004 Moulton","Greenville","TX","75401","Greenville Independent School District (TX - Hunt County)","Item Created"
"001VA000003o0pyYAA","1738970","Thornton Twp High School District 205","Cook County","465 E 170Th St","South Holland","IL","60473","(708) 225-4020","4982","363","67412000","3","13531","9","12","13","11","630","4215","67","2","44","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1738970","465 E 170Th St","South Holland","IL","60473","Thornton Twp High School District 205 (IL - Cook County)","Item Created"
"001VA000003o0pzYAA","2616410","Grand Ledge Public Schools","Eaton County","220 Lamson St","Grand Ledge","MI","48837","(517) 925-5403","5219","306","28016000","10","5368","PK","12","20","179","393","241","4151","11","224","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","2616410","220 Lamson St","Grand Ledge","MI","48837","Grand Ledge Public Schools (MI - Eaton County)","Item Created"
"001VA000003o0q0YAA","1740070","Valley View Community Unit School District 365U","Will County","801 W Normantown Rd","Romeoville","IL","60446","(815) 886-2700","16826","1256","140051000","20","8323","PK","12","18","1079","7542","3356","4069","39","723","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1740070","801 W Normantown Rd","Romeoville","IL","60446","Valley View Community Unit School District 365U (IL - Will County)","Item Created"
"001VA000003o0q1YAA","608190","Charter Oak Unified School District","Los Angeles County","20240 E. Cienega Ave.","Covina","CA","91724","(626) 966-8331","4765","197","27919000","10","5859","K","12","17","367","3220","142","847","18","154","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","608190","20240 E. Cienega Ave.","Covina","CA","91724","Charter Oak Unified School District (CA - Los Angeles County)","Item Created"
"001VA000003o0q2YAA","625800","Moreno Valley Unified School District","Riverside County","25634 Alessandro Blvd.","Moreno Valley","CA","92553","(951) 571-7500","33134","1449","185759000","40","5606","K","12","76","1166","23698","4577","2433","242","942","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","625800","25634 Alessandro Blvd.","Moreno Valley","CA","92553","Moreno Valley Unified School District (CA - Riverside County)","Item Created"
"001VA000003o0q3YAA","4827780","Livingston Independent School District","Polk County","1412 S Houston","Livingston","TX","77351","(936) 328-2100","4064","247","20326000","7","5001","PK","12","13","27","947","406","2559","1","111","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4827780","1412 S Houston","Livingston","TX","77351","Livingston Independent School District (TX - Polk County)","Item Created"
"001VA000003o0q4YAA","600065","Dinuba Unified School District","Tulare County","1327 E. El Monte Way","Dinuba","CA","93618","(559) 595-7200","6579","277","33665000","10","5117","K","12","31","137","6066","23","320","2","0","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","600065","1327 E. El Monte Way","Dinuba","CA","93618","Dinuba Unified School District (CA - Tulare County)","Item Created"
"001VA000003o0q5YAA","5309100","Tumwater School District","Thurston County","621 Linwood Ave Sw","Tumwater","WA","98512","(360) 709-7000","6814","339","37810000","14","5548","K","12","34","200","844","104","4919","37","676","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","5309100","621 Linwood Ave Sw","Tumwater","WA","98512","Tumwater School District (WA - Thurston County)","Item Created"
"001VA000003o0q6YAA","602310","Alum Rock Union Elementary School District","Santa Clara County","2930 Gay Ave.","San Jose","CA","95127","(408) 928-6800","11270","394","76203000","28","6761","K","8","25","1827","8894","135","189","82","118","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","602310","2930 Gay Ave.","San Jose","CA","95127","Alum Rock Union Elementary School District (CA - Santa Clara County)","Item Created"
